TC1S1,TC2S1,TC1S2,TC2S2,TC1S3,TC2S3
37.353,37.354,37.260,37.262,37.003,37.004
37.353,37.358,37.251,37.256,37.003,37.007
37.353,37.354,37.255,37.256,37.003,37.004
37.353,37.346,37.253,37.246,37.003,36.996
37.353,37.345,37.254,37.246,37.003,36.994
37.353,37.351,37.257,37.255,37.003,37.001
37.353,37.357,37.259,37.263,37.003,37.007
37.353,37.356,37.249,37.251,37.003,37.006
37.353,37.359,37.250,37.256,37.003,37.009
37.353,37.354,37.255,37.257,37.003,37.004
37.353,37.351,37.253,37.251,37.003,37.001
37.353,37.357,37.259,37.263,37.003,37.007
37.353,37.352,37.253,37.252,37.003,37.002
37.353,37.353,37.246,37.246,37.003,37.003
37.353,37.357,37.245,37.248,37.003,37.007
37.353,37.359,37.252,37.259,37.003,37.009
37.353,37.358,37.261,37.266,37.003,37.008
37.353,37.356,37.256,37.258,37.003,37.005
37.353,37.354,37.251,37.251,37.003,37.003
37.353,37.357,37.252,37.255,37.003,37.007
37.353,37.358,37.256,37.261,37.003,37.008
37.353,37.354,37.259,37.259,37.003,37.004
37.353,37.352,37.253,37.252,37.003,37.002
37.353,37.353,37.245,37.244,37.003,37.003
37.353,37.354,37.260,37.260,37.003,37.004
37.354,37.360,37.254,37.260,37.003,37.010
37.354,37.352,37.254,37.252,37.003,37.002
37.354,37.359,37.250,37.255,37.003,37.008
37.354,37.355,37.260,37.261,37.003,37.004
37.354,37.346,37.253,37.246,37.003,36.996
37.354,37.355,37.253,37.255,37.003,37.005
37.354,37.356,37.252,37.255,37.003,37.006
37.354,37.348,37.250,37.244,37.003,36.998
37.354,37.348,37.253,37.248,37.003,36.998
37.354,37.349,37.252,37.247,37.004,36.998
37.354,37.350,37.256,37.253,37.004,37.000
37.354,37.354,37.257,37.257,37.004,37.004
37.354,37.358,37.254,37.258,37.004,37.008
37.354,37.356,37.263,37.265,37.004,37.006
37.354,37.356,37.255,37.258,37.004,37.006
37.354,37.349,37.252,37.247,37.004,36.999
37.354,37.354,37.259,37.259,37.004,37.003
37.354,37.356,37.258,37.260,37.004,37.006
37.354,37.354,37.258,37.258,37.004,37.003
37.354,37.352,37.249,37.247,37.004,37.002
37.354,37.354,37.251,37.251,37.004,37.004
37.354,37.358,37.254,37.258,37.004,37.008
37.354,37.359,37.257,37.262,37.004,37.009
37.354,37.353,37.253,37.252,37.004,37.003
37.354,37.354,37.250,37.251,37.004,37.004
37.354,37.357,37.254,37.257,37.004,37.006
37.354,37.352,37.253,37.250,37.004,37.002
37.354,37.358,37.254,37.258,37.004,37.008
37.354,37.352,37.258,37.256,37.004,37.002
37.354,37.351,37.256,37.253,37.004,37.001
37.354,37.356,37.261,37.263,37.004,37.006
37.354,37.351,37.254,37.251,37.004,37.001
37.354,37.356,37.264,37.266,37.004,37.005
37.354,37.350,37.262,37.257,37.004,37.000
37.354,37.355,37.258,37.259,37.004,37.005
37.354,37.354,37.260,37.260,37.004,37.004
37.354,37.355,37.256,37.256,37.004,37.005
37.355,37.358,37.256,37.260,37.004,37.008
37.355,37.358,37.255,37.258,37.004,37.008
37.355,37.355,37.255,37.255,37.004,37.005
37.355,37.361,37.252,37.259,37.004,37.011
37.355,37.355,37.255,37.255,37.004,37.005
37.355,37.348,37.255,37.248,37.004,36.997
37.355,37.350,37.252,37.247,37.005,37.000
37.355,37.352,37.247,37.244,37.005,37.002
37.355,37.350,37.259,37.254,37.005,37.000
37.355,37.352,37.255,37.252,37.005,37.002
37.355,37.355,37.255,37.255,37.005,37.005
37.355,37.355,37.253,37.253,37.005,37.005
37.355,37.351,37.260,37.256,37.005,37.001
37.355,37.362,37.254,37.262,37.005,37.012
37.355,37.352,37.258,37.255,37.005,37.002
37.355,37.354,37.259,37.258,37.005,37.004
37.355,37.351,37.259,37.256,37.005,37.001
37.355,37.355,37.254,37.254,37.005,37.005
37.355,37.359,37.250,37.255,37.005,37.009
37.355,37.353,37.253,37.251,37.005,37.003
37.355,37.355,37.250,37.249,37.005,37.005
37.355,37.359,37.247,37.251,37.005,37.009
37.355,37.355,37.255,37.255,37.005,37.005
37.355,37.348,37.256,37.248,37.005,36.997
37.355,37.358,37.254,37.257,37.005,37.008
37.355,37.349,37.252,37.246,37.005,36.999
37.355,37.358,37.259,37.263,37.005,37.008
37.355,37.356,37.255,37.256,37.005,37.006
37.355,37.353,37.252,37.249,37.005,37.003
37.355,37.356,37.251,37.251,37.005,37.005
37.355,37.361,37.260,37.266,37.005,37.011
37.355,37.357,37.253,37.254,37.005,37.007
37.355,37.357,37.258,37.260,37.005,37.007
37.355,37.357,37.250,37.252,37.005,37.006
37.355,37.355,37.256,37.256,37.005,37.005
37.355,37.353,37.254,37.252,37.005,37.003
37.355,37.356,37.253,37.254,37.005,37.005
37.355,37.350,37.255,37.249,37.005,36.999
37.356,37.359,37.253,37.256,37.005,37.009
37.356,37.356,37.255,37.256,37.005,37.006
37.356,37.360,37.265,37.270,37.005,37.010
37.356,37.363,37.251,37.259,37.005,37.013
37.356,37.353,37.257,37.255,37.005,37.003
37.356,37.355,37.254,37.253,37.005,37.004
37.356,37.361,37.257,37.262,37.005,37.011
37.356,37.351,37.258,37.253,37.005,37.001
37.356,37.352,37.259,37.255,37.006,37.002
37.356,37.358,37.250,37.252,37.006,37.008
37.356,37.354,37.248,37.246,37.006,37.004
37.356,37.357,37.254,37.255,37.006,37.006
37.356,37.355,37.254,37.253,37.006,37.005
37.356,37.360,37.249,37.252,37.006,37.009
37.356,37.358,37.261,37.263,37.006,37.008
37.356,37.361,37.259,37.264,37.006,37.010
37.356,37.360,37.260,37.264,37.006,37.010
37.356,37.345,37.257,37.246,37.006,36.995
37.356,37.356,37.253,37.252,37.006,37.005
37.356,37.357,37.254,37.255,37.006,37.007
37.356,37.357,37.259,37.261,37.006,37.007
37.356,37.364,37.262,37.271,37.006,37.014
37.356,37.358,37.255,37.257,37.006,37.008
37.356,37.348,37.251,37.244,37.006,36.998
37.356,37.354,37.256,37.253,37.006,37.003
37.356,37.357,37.259,37.260,37.006,37.007
37.356,37.360,37.261,37.264,37.006,37.009
37.356,37.358,37.254,37.255,37.006,37.007
37.356,37.360,37.262,37.265,37.006,37.009
37.356,37.360,37.254,37.257,37.006,37.009
37.356,37.355,37.248,37.246,37.006,37.004
37.356,37.358,37.255,37.257,37.006,37.008
37.356,37.357,37.253,37.254,37.006,37.006
37.356,37.354,37.253,37.251,37.006,37.004
37.356,37.350,37.259,37.252,37.006,36.999
37.357,37.351,37.256,37.251,37.006,37.001
37.357,37.350,37.256,37.249,37.006,36.999
37.357,37.358,37.253,37.255,37.006,37.008
37.357,37.358,37.264,37.266,37.006,37.008
37.357,37.359,37.248,37.250,37.006,37.009
37.357,37.362,37.263,37.268,37.006,37.012
37.357,37.354,37.260,37.258,37.006,37.004
37.357,37.351,37.259,37.253,37.006,37.000
37.357,37.354,37.259,37.257,37.006,37.004
37.357,37.359,37.256,37.259,37.006,37.009
37.357,37.358,37.257,37.258,37.006,37.008
37.357,37.349,37.263,37.255,37.006,36.999
37.357,37.362,37.253,37.257,37.006,37.011
37.357,37.361,37.253,37.257,37.007,37.011
37.357,37.360,37.250,37.253,37.007,37.009
37.357,37.361,37.256,37.260,37.007,37.010
37.357,37.359,37.258,37.261,37.007,37.009
37.357,37.357,37.258,37.258,37.007,37.007
37.357,37.358,37.255,37.257,37.007,37.008
37.357,37.352,37.255,37.251,37.007,37.002
37.357,37.356,37.259,37.258,37.007,37.006
37.357,37.359,37.259,37.262,37.007,37.009
37.357,37.360,37.263,37.265,37.007,37.009
37.357,37.364,37.259,37.266,37.007,37.014
37.357,37.361,37.269,37.272,37.007,37.011
37.357,37.360,37.256,37.259,37.007,37.009
37.357,37.362,37.260,37.265,37.007,37.012
37.357,37.362,37.259,37.264,37.007,37.012
37.357,37.356,37.267,37.265,37.007,37.006
37.357,37.353,37.253,37.248,37.007,37.003
37.357,37.348,37.258,37.249,37.007,36.998
37.357,37.360,37.260,37.263,37.007,37.010
37.357,37.356,37.260,37.259,37.007,37.006
37.357,37.360,37.251,37.254,37.007,37.010
37.357,37.358,37.260,37.260,37.007,37.007
37.357,37.365,37.249,37.257,37.007,37.014
37.357,37.359,37.268,37.269,37.007,37.008
37.358,37.352,37.252,37.247,37.007,37.002
37.358,37.355,37.253,37.250,37.007,37.004
37.358,37.353,37.256,37.251,37.007,37.002
37.358,37.356,37.267,37.265,37.007,37.005
37.358,37.360,37.264,37.266,37.007,37.009
37.358,37.351,37.258,37.251,37.007,37.001
37.358,37.359,37.257,37.259,37.007,37.009
37.358,37.356,37.260,37.258,37.007,37.006
37.358,37.355,37.254,37.252,37.008,37.005
37.358,37.354,37.258,37.255,37.008,37.004
37.358,37.360,37.260,37.262,37.008,37.009
37.358,37.357,37.262,37.262,37.008,37.007
37.358,37.359,37.254,37.255,37.008,37.009
37.358,37.354,37.259,37.255,37.008,37.004
37.358,37.361,37.264,37.267,37.008,37.011
37.358,37.368,37.255,37.265,37.008,37.018
37.358,37.358,37.253,37.253,37.008,37.007
37.358,37.349,37.265,37.255,37.008,36.998
37.358,37.352,37.259,37.253,37.008,37.001
37.358,37.361,37.249,37.251,37.008,37.010
37.358,37.366,37.261,37.269,37.008,37.015
37.358,37.362,37.257,37.261,37.008,37.012
37.358,37.361,37.258,37.262,37.008,37.011
37.358,37.360,37.255,37.256,37.008,37.009
37.358,37.358,37.262,37.261,37.008,37.007
37.358,37.362,37.248,37.251,37.008,37.011
37.358,37.357,37.262,37.261,37.008,37.007
37.358,37.354,37.256,37.252,37.008,37.004
37.358,37.363,37.256,37.261,37.008,37.013
37.358,37.353,37.261,37.256,37.008,37.002
37.358,37.364,37.257,37.262,37.008,37.013
37.358,37.361,37.254,37.256,37.008,37.010
37.358,37.357,37.253,37.252,37.008,37.007
37.358,37.348,37.255,37.244,37.008,36.997
37.358,37.358,37.250,37.250,37.008,37.008
37.359,37.349,37.257,37.247,37.008,36.998
37.359,37.360,37.261,37.262,37.008,37.010
37.359,37.355,37.256,37.253,37.008,37.005
37.359,37.359,37.261,37.262,37.008,37.009
37.359,37.361,37.257,37.259,37.008,37.010
37.359,37.362,37.251,37.254,37.008,37.011
37.359,37.357,37.255,37.253,37.008,37.006
37.359,37.363,37.256,37.260,37.008,37.012
37.359,37.357,37.266,37.265,37.008,37.007
37.359,37.360,37.254,37.255,37.008,37.009
37.359,37.354,37.261,37.255,37.008,37.003
37.359,37.360,37.265,37.266,37.008,37.010
37.359,37.356,37.257,37.255,37.008,37.006
37.359,37.359,37.260,37.260,37.008,37.009
37.359,37.358,37.256,37.255,37.009,37.008
37.359,37.355,37.260,37.256,37.009,37.005
37.359,37.358,37.255,37.254,37.009,37.008
37.359,37.360,37.264,37.265,37.009,37.009
37.359,37.360,37.257,37.258,37.009,37.010
37.359,37.356,37.253,37.250,37.009,37.006
37.359,37.366,37.254,37.260,37.009,37.015
37.359,37.353,37.265,37.259,37.009,37.003
37.359,37.363,37.259,37.264,37.009,37.013
37.359,37.357,37.264,37.262,37.009,37.007
37.359,37.355,37.257,37.253,37.009,37.005
37.359,37.355,37.260,37.256,37.009,37.005
37.359,37.354,37.263,37.258,37.009,37.004
37.359,37.357,37.262,37.260,37.009,37.006
37.359,37.364,37.250,37.256,37.009,37.014
37.359,37.356,37.264,37.261,37.009,37.006
37.359,37.357,37.260,37.258,37.009,37.007
37.359,37.357,37.263,37.261,37.009,37.007
37.359,37.356,37.259,37.255,37.009,37.006
37.359,37.359,37.257,37.257,37.009,37.009
37.359,37.367,37.266,37.274,37.009,37.017
37.359,37.357,37.258,37.255,37.009,37.006
37.359,37.360,37.257,37.257,37.009,37.009
37.359,37.353,37.261,37.255,37.009,37.003
37.359,37.361,37.265,37.266,37.009,37.010
37.360,37.359,37.263,37.262,37.009,37.008
37.360,37.360,37.255,37.255,37.009,37.009
37.360,37.359,37.263,37.263,37.009,37.009
37.360,37.360,37.262,37.263,37.009,37.010
37.360,37.357,37.259,37.257,37.009,37.007
37.360,37.360,37.253,37.254,37.009,37.010
37.360,37.368,37.253,37.261,37.009,37.018
37.360,37.357,37.260,37.257,37.009,37.007
37.360,37.359,37.258,37.258,37.009,37.009
37.360,37.359,37.261,37.260,37.009,37.008
37.360,37.354,37.256,37.250,37.009,37.003
37.360,37.351,37.258,37.250,37.009,37.000
37.360,37.356,37.257,37.254,37.009,37.006
37.360,37.365,37.266,37.272,37.009,37.015
37.360,37.361,37.260,37.261,37.009,37.010
37.360,37.362,37.258,37.260,37.009,37.012
37.360,37.357,37.265,37.263,37.009,37.007
37.360,37.363,37.256,37.259,37.009,37.013
37.360,37.364,37.260,37.264,37.009,37.014
37.360,37.357,37.258,37.255,37.009,37.006
37.360,37.360,37.256,37.256,37.009,37.009
37.360,37.355,37.257,37.253,37.009,37.005
37.360,37.355,37.256,37.251,37.009,37.005
37.360,37.355,37.259,37.253,37.009,37.004
37.360,37.365,37.249,37.254,37.010,37.015
37.360,37.357,37.260,37.258,37.010,37.007
37.360,37.358,37.264,37.262,37.010,37.007
37.360,37.354,37.260,37.253,37.010,37.003
37.360,37.349,37.265,37.254,37.010,36.999
37.360,37.360,37.264,37.264,37.010,37.009
37.360,37.361,37.257,37.258,37.010,37.011
37.360,37.363,37.259,37.262,37.010,37.012
37.360,37.361,37.254,37.255,37.010,37.011
37.360,37.360,37.259,37.259,37.010,37.010
37.360,37.361,37.262,37.262,37.010,37.011
37.360,37.361,37.259,37.260,37.010,37.011
37.360,37.353,37.252,37.244,37.010,37.002
37.360,37.359,37.260,37.258,37.010,37.009
37.360,37.362,37.259,37.260,37.010,37.011
37.360,37.358,37.257,37.255,37.010,37.007
37.360,37.360,37.256,37.255,37.010,37.009
37.361,37.366,37.262,37.267,37.010,37.015
37.361,37.359,37.264,37.262,37.010,37.008
37.361,37.361,37.261,37.261,37.010,37.011
37.361,37.356,37.264,37.260,37.010,37.006
37.361,37.356,37.263,37.258,37.010,37.006
37.361,37.360,37.257,37.257,37.010,37.010
37.361,37.358,37.260,37.257,37.010,37.008
37.361,37.350,37.259,37.248,37.010,36.999
37.361,37.366,37.256,37.261,37.010,37.016
37.361,37.362,37.260,37.261,37.010,37.011
37.361,37.364,37.259,37.262,37.010,37.014
37.361,37.362,37.260,37.261,37.010,37.012
37.361,37.360,37.264,37.263,37.010,37.009
37.361,37.359,37.256,37.254,37.010,37.009
37.361,37.362,37.259,37.261,37.010,37.012
37.361,37.363,37.258,37.261,37.010,37.013
37.361,37.353,37.262,37.254,37.010,37.003
37.361,37.363,37.255,37.257,37.010,37.013
37.361,37.366,37.258,37.263,37.010,37.015
37.361,37.363,37.267,37.268,37.010,37.012
37.361,37.354,37.257,37.250,37.011,37.004
37.361,37.365,37.256,37.260,37.011,37.015
37.361,37.363,37.257,37.258,37.011,37.012
37.361,37.365,37.262,37.266,37.011,37.014
37.361,37.362,37.257,37.257,37.011,37.011
37.361,37.365,37.258,37.262,37.011,37.014
37.361,37.369,37.264,37.272,37.011,37.019
37.361,37.364,37.264,37.267,37.011,37.014
37.361,37.358,37.260,37.257,37.011,37.008
37.361,37.358,37.265,37.261,37.011,37.007
37.361,37.358,37.261,37.259,37.011,37.008
37.361,37.361,37.255,37.255,37.011,37.011
37.361,37.361,37.264,37.264,37.011,37.011
37.361,37.363,37.263,37.264,37.011,37.012
37.362,37.363,37.262,37.264,37.011,37.013
37.362,37.360,37.260,37.259,37.011,37.009
37.362,37.358,37.261,37.257,37.011,37.008
37.362,37.356,37.275,37.270,37.011,37.006
37.362,37.362,37.262,37.263,37.011,37.012
37.362,37.361,37.262,37.261,37.011,37.011
37.362,37.368,37.262,37.268,37.011,37.017
37.362,37.360,37.268,37.266,37.011,37.010
37.362,37.355,37.260,37.253,37.011,37.004
37.362,37.362,37.258,37.259,37.011,37.012
37.362,37.363,37.269,37.271,37.011,37.013
37.362,37.358,37.261,37.258,37.011,37.008
37.362,37.362,37.260,37.261,37.011,37.012
37.362,37.361,37.257,37.256,37.011,37.010
37.362,37.369,37.258,37.265,37.011,37.018
37.362,37.365,37.265,37.268,37.011,37.015
37.362,37.364,37.260,37.263,37.011,37.014
37.362,37.365,37.261,37.264,37.011,37.015
37.362,37.368,37.264,37.271,37.012,37.018
37.362,37.358,37.261,37.257,37.012,37.007
37.362,37.363,37.262,37.263,37.012,37.012
37.362,37.362,37.269,37.269,37.012,37.012
37.362,37.359,37.259,37.256,37.012,37.009
37.362,37.361,37.264,37.263,37.012,37.011
37.362,37.359,37.257,37.254,37.012,37.009
37.362,37.356,37.264,37.258,37.012,37.006
37.362,37.363,37.263,37.264,37.012,37.013
37.362,37.362,37.264,37.264,37.012,37.011
37.362,37.361,37.262,37.261,37.012,37.011
37.362,37.361,37.264,37.263,37.012,37.010
37.362,37.361,37.269,37.268,37.012,37.011
37.362,37.365,37.264,37.266,37.012,37.014
37.362,37.362,37.257,37.256,37.012,37.011
37.362,37.364,37.269,37.270,37.012,37.013
37.362,37.365,37.262,37.265,37.012,37.015
37.362,37.365,37.262,37.265,37.012,37.015
37.362,37.370,37.264,37.272,37.012,37.019
37.362,37.365,37.262,37.265,37.012,37.015
37.362,37.366,37.263,37.266,37.012,37.015
37.363,37.363,37.269,37.270,37.012,37.013
37.363,37.367,37.262,37.266,37.012,37.016
37.363,37.363,37.260,37.260,37.012,37.012
37.363,37.369,37.255,37.262,37.012,37.019
37.363,37.365,37.270,37.272,37.012,37.014
37.363,37.363,37.261,37.261,37.012,37.013
37.363,37.364,37.257,37.259,37.012,37.014
37.363,37.369,37.258,37.265,37.012,37.019
37.363,37.367,37.264,37.269,37.012,37.017
37.363,37.363,37.266,37.266,37.012,37.013
37.363,37.363,37.261,37.261,37.012,37.013
37.363,37.366,37.267,37.271,37.012,37.016
37.363,37.365,37.263,37.265,37.012,37.014
37.363,37.357,37.259,37.253,37.012,37.007
37.363,37.362,37.266,37.265,37.012,37.011
37.363,37.366,37.263,37.267,37.012,37.015
37.363,37.370,37.266,37.274,37.012,37.020
37.363,37.365,37.261,37.264,37.012,37.015
37.363,37.359,37.268,37.265,37.012,37.008
37.363,37.357,37.261,37.255,37.012,37.006
37.363,37.354,37.268,37.260,37.012,37.004
37.363,37.360,37.260,37.258,37.012,37.010
37.363,37.369,37.256,37.261,37.012,37.018
37.363,37.361,37.261,37.260,37.012,37.011
37.363,37.365,37.264,37.266,37.012,37.015
37.363,37.366,37.267,37.269,37.012,37.015
37.363,37.364,37.265,37.266,37.012,37.013
37.363,37.364,37.262,37.263,37.012,37.013
37.363,37.365,37.258,37.261,37.013,37.015
37.363,37.359,37.260,37.256,37.013,37.009
37.363,37.359,37.261,37.257,37.013,37.009
37.363,37.369,37.263,37.269,37.013,37.019
37.363,37.359,37.262,37.258,37.013,37.009
37.363,37.375,37.259,37.271,37.013,37.025
37.363,37.365,37.263,37.264,37.013,37.014
37.363,37.362,37.271,37.270,37.013,37.012
37.363,37.357,37.269,37.262,37.013,37.006
37.363,37.367,37.270,37.274,37.013,37.017
37.363,37.363,37.262,37.261,37.013,37.012
37.363,37.364,37.267,37.267,37.013,37.013
37.363,37.367,37.261,37.265,37.013,37.017
37.364,37.360,37.263,37.259,37.013,37.010
37.364,37.368,37.267,37.271,37.013,37.017
37.364,37.362,37.262,37.260,37.013,37.011
37.364,37.366,37.263,37.265,37.013,37.015
37.364,37.369,37.263,37.269,37.013,37.019
37.364,37.362,37.263,37.261,37.013,37.011
37.364,37.371,37.272,37.279,37.013,37.020
37.364,37.364,37.258,37.259,37.013,37.013
37.364,37.365,37.266,37.267,37.013,37.014
37.364,37.371,37.263,37.271,37.013,37.021
37.364,37.360,37.262,37.259,37.013,37.010
37.364,37.362,37.268,37.266,37.013,37.011
37.364,37.364,37.264,37.264,37.013,37.013
37.364,37.360,37.269,37.264,37.013,37.009
37.364,37.364,37.264,37.264,37.013,37.013
37.364,37.359,37.266,37.261,37.013,37.008
37.364,37.362,37.257,37.255,37.013,37.011
37.364,37.361,37.270,37.268,37.013,37.011
37.364,37.361,37.266,37.263,37.013,37.010
37.364,37.371,37.267,37.274,37.013,37.020
37.364,37.359,37.268,37.263,37.013,37.008
37.364,37.358,37.269,37.263,37.013,37.007
37.364,37.363,37.261,37.260,37.013,37.012
37.364,37.362,37.263,37.261,37.013,37.011
37.364,37.372,37.264,37.271,37.013,37.021
37.364,37.366,37.266,37.268,37.013,37.015
37.364,37.358,37.261,37.255,37.013,37.007
37.364,37.359,37.270,37.265,37.013,37.008
37.364,37.367,37.262,37.265,37.013,37.016
37.364,37.368,37.260,37.264,37.013,37.017
37.364,37.366,37.266,37.268,37.013,37.015
37.364,37.368,37.256,37.260,37.014,37.017
37.364,37.362,37.266,37.263,37.014,37.011
37.364,37.360,37.259,37.255,37.014,37.009
37.364,37.362,37.257,37.255,37.014,37.012
37.364,37.361,37.266,37.262,37.014,37.010
37.364,37.361,37.265,37.262,37.014,37.010
37.364,37.362,37.273,37.271,37.014,37.012
37.364,37.357,37.267,37.259,37.014,37.006
37.364,37.365,37.265,37.266,37.014,37.015
37.364,37.367,37.264,37.266,37.014,37.016
37.364,37.355,37.269,37.259,37.014,37.004
37.365,37.366,37.269,37.270,37.014,37.015
37.365,37.368,37.265,37.268,37.014,37.017
37.365,37.361,37.261,37.258,37.014,37.010
37.365,37.362,37.262,37.259,37.014,37.011
37.365,37.367,37.270,37.272,37.014,37.016
37.365,37.369,37.267,37.271,37.014,37.018
37.365,37.366,37.263,37.264,37.014,37.015
37.365,37.366,37.263,37.264,37.014,37.015
37.365,37.366,37.261,37.262,37.014,37.015
37.365,37.366,37.260,37.261,37.014,37.015
37.365,37.356,37.267,37.258,37.014,37.005
37.365,37.358,37.263,37.256,37.014,37.007
37.365,37.367,37.270,37.272,37.014,37.016
37.365,37.367,37.266,37.268,37.014,37.016
37.365,37.359,37.266,37.260,37.014,37.008
37.365,37.372,37.272,37.279,37.014,37.021
37.365,37.359,37.268,37.262,37.014,37.009
37.365,37.368,37.266,37.268,37.014,37.017
37.365,37.377,37.265,37.277,37.014,37.026
37.365,37.360,37.263,37.258,37.014,37.009
37.365,37.372,37.260,37.266,37.014,37.021
37.365,37.366,37.273,37.273,37.014,37.015
37.365,37.359,37.276,37.270,37.014,37.008
37.365,37.366,37.262,37.263,37.014,37.015
37.365,37.365,37.262,37.261,37.014,37.014
37.365,37.360,37.262,37.257,37.015,37.009
37.365,37.363,37.269,37.267,37.015,37.012
37.365,37.365,37.262,37.262,37.015,37.014
37.365,37.368,37.263,37.266,37.015,37.017
37.365,37.374,37.263,37.271,37.015,37.023
37.365,37.368,37.261,37.264,37.015,37.017
37.365,37.365,37.269,37.269,37.015,37.014
37.365,37.372,37.262,37.269,37.015,37.021
37.365,37.368,37.264,37.267,37.015,37.017
37.365,37.367,37.269,37.270,37.015,37.016
37.365,37.365,37.274,37.274,37.015,37.014
37.366,37.363,37.258,37.255,37.015,37.012
37.366,37.362,37.262,37.259,37.015,37.012
37.366,37.371,37.267,37.272,37.015,37.020
37.366,37.359,37.259,37.253,37.015,37.008
37.366,37.364,37.265,37.264,37.015,37.014
37.366,37.365,37.268,37.267,37.015,37.014
37.366,37.365,37.265,37.264,37.015,37.014
37.366,37.370,37.264,37.267,37.015,37.019
37.366,37.371,37.261,37.265,37.015,37.020
37.366,37.364,37.267,37.265,37.015,37.013
37.366,37.364,37.267,37.265,37.015,37.014
37.366,37.366,37.265,37.265,37.015,37.015
